experiment_phase,condition_id,replicate,condition_order,matrix_seed,run_tag,run_id,mode,requested_algorithm,selected_algorithms,load,network_load_pct,state_cpu_pct,state_memory_pct,publisher_start_spread_ms,max_publisher_start_lateness_ms,devices,messages_per_device,payload_bytes,messages_expected,messages_received,message_loss_pct,authentication_failures,mean_encryption_ms,mean_decryption_ms,mean_e2e_latency_ms,p95_e2e_latency_ms,throughput_mbps,mean_process_cpu_pct,mean_rss_mb,estimated_energy_j
final,fixed_chacha20__low__d10__p256,28,77,20260905,final_fixed_chacha20__low__d10__p256_rep28_ord77_r2974_fixed_low_d10_p256_cpu20_mem30_1788672705,2974,fixed,ChaCha20-Poly1305,"{""ChaCha20-Poly1305"": 200}",low,20.0,20.0,30.0,14.127736998489127,14.128704991890118,10,20,256,200,200,0.0,0,0.9584423,0.14219969000000002,11.094279624999999,15.912618,0.21566547530827246,1.849731882682508,33.1859375,1.85
final,fixed_aes128__medium__d10__p1024,28,78,20260905,final_fixed_aes128__medium__d10__p1024_rep28_ord78_r2930_fixed_medium_d10_p1024_cpu20_mem30_1788672722,2930,fixed,AES-128-GCM,"{""AES-128-GCM"": 200}",medium,50.0,20.0,30.0,6.901561006088741,6.9020579976495355,10,20,1024,200,200,0.0,0,0.2597994,0.07462564000000001,7.484810629999999,9.504373,4.288170580309324,3.9984796171502475,33.085546875,0.7999999999999988
final,fixed_aes256__high__d10__p1024,28,79,20260905,final_fixed_aes256__high__d10__p1024_rep28_ord79_r2966_fixed_high_d10_p1024_cpu20_mem30_1788672737,2966,fixed,AES-256-GCM,"{""AES-256-GCM"": 200}",high,80.0,20.0,30.0,12.104145993362181,12.105870991945267,10,20,1024,200,200,0.0,0,0.987444165,0.136878015,10.543366794999999,26.523594,8.111243687250179,10.99403682054292,33.15703125,1.0999999999999996
final,adaptive__low__d20__p1024,28,80,20260905,final_adaptive__low__d20__p1024_rep28_ord80_r3005_adaptive_low_d20_p1024_cpu20_mem30_1788672753,3005,adaptive,adaptive,"{""AES-256-GCM"": 400}",low,20.0,20.0,30.0,24.532345996703953,24.533435993362218,20,20,1024,400,400,0.0,0,1.0409795675,0.11692511,9.6247075,21.587735,1.710727349798686,1.2997905850776486,33.1541015625,2.6000000000000005
final,fixed_chacha20__high__d5__p1024,28,81,20260905,final_fixed_chacha20__high__d5__p1024_rep28_ord81_r2990_fixed_high_d5_p1024_cpu20_mem30_1788672771,2990,fixed,ChaCha20-Poly1305,"{""ChaCha20-Poly1305"": 100}",high,80.0,20.0,30.0,0.21377300436142832,0.21470799401868135,5,20,1024,100,100,0.0,0,0.21100970000000002,0.0831716,7.49787101,10.824166,4.273675695135911,7.994303354336365,33.1328125,0.4000000000000001
final,fixed_aes256__high__d10__p256,28,82,20260905,final_fixed_aes256__high__d10__p256_rep28_ord82_r2965_fixed_high_d10_p256_cpu20_mem30_1788672786,2965,fixed,AES-256-GCM,"{""AES-256-GCM"": 200}",high,80.0,20.0,30.0,11.657124996418133,11.658360992441885,10,20,256,200,200,0.0,0,0.783167045,0.08136133499999999,21.20260193,33.043203,1.7024510573615745,9.492279255836298,33.196875,0.9499999999999992
final,fixed_aes128__low__d5__p256,28,83,20260905,final_fixed_aes128__low__d5__p256_rep28_ord83_r2917_fixed_low_d5_p256_cpu20_mem30_1788672800,2917,fixed,AES-128-GCM,"{""AES-128-GCM"": 100}",low,20.0,20.0,30.0,1.498257988714613,1.4997409889474511,5,20,256,100,100,0.0,0,0.7191812,0.17681051,11.01624737,13.775596,0.10802290207892601,2.0996602215198985,33.0859375,1.0500000000000003
final,fixed_aes256__medium__d20__p1024,28,84,20260905,final_fixed_aes256__medium__d20__p1024_rep28_ord84_r2960_fixed_medium_d20_p1024_cpu20_mem30_1788672815,2960,fixed,AES-256-GCM,"{""AES-256-GCM"": 400}",medium,50.0,20.0,30.0,20.212295989040285,20.21331999276299,20,20,1024,400,400,0.0,0,1.22587968,0.09788679500000001,10.6267959675,21.271218,8.491596407238493,4.498726790035729,33.1345703125,1.8000000000000005
final,fixed_chacha20__high__d10__p1024,28,85,20260905,final_fixed_chacha20__high__d10__p1024_rep28_ord85_r2993_fixed_high_d10_p1024_cpu20_mem30_1788672834,2993,fixed,ChaCha20-Poly1305,"{""ChaCha20-Poly1305"": 200}",high,80.0,20.0,30.0,15.874040997005068,15.874901000643149,10,20,1024,200,200,0.0,0,0.906147365,0.09295376,11.574722535000001,17.483303,7.999534441143575,9.492116655547104,33.232421875,0.9499999999999992
final,fixed_aes128__low__d10__p256,28,86,20260905,final_fixed_aes128__low__d10__p256_rep28_ord86_r2920_fixed_low_d10_p256_cpu20_mem30_1788672848,2920,fixed,AES-128-GCM,"{""AES-128-GCM"": 200}",low,20.0,20.0,30.0,10.969690003548749,10.971116003929637,10,20,256,200,200,0.0,0,0.8471802,0.13006213,10.22358369,14.915127,0.2148627360235749,1.8496677810377835,33.11640625,1.8499999999999994
final,fixed_aes128__low__d5__p1024,28,87,20260905,final_fixed_aes128__low__d5__p1024_rep28_ord87_r2918_fixed_low_d5_p1024_cpu20_mem30_1788672865,2918,fixed,AES-128-GCM,"{""AES-128-GCM"": 100}",low,20.0,20.0,30.0,0.49780900008045137,0.49892900278791785,5,20,1024,100,100,0.0,0,0.62135739,0.19057888,10.49762309,12.784685,0.4320155415373071,1.9996520242382694,33.04375,1.0
final,fixed_chacha20__low__d10__p4096,28,88,20260905,final_fixed_chacha20__low__d10__p4096_rep28_ord88_r2976_fixed_low_d10_p4096_cpu20_mem30_1788672880,2976,fixed,ChaCha20-Poly1305,"{""ChaCha20-Poly1305"": 200}",low,20.0,20.0,30.0,7.434921993990429,7.436176994815469,10,20,4096,200,200,0.0,0,1.4934491250000002,0.20083607999999997,12.43996452,25.466371,3.4614602050094048,1.999635106704454,33.197265625,2.0
final,fixed_chacha20__medium__d5__p1024,28,89,20260905,final_fixed_chacha20__medium__d5__p1024_rep28_ord89_r2981_fixed_medium_d5_p1024_cpu20_mem30_1788672897,2981,fixed,ChaCha20-Poly1305,"{""ChaCha20-Poly1305"": 100}",medium,50.0,20.0,30.0,0.5093600047985092,0.510953992488794,5,20,1024,100,100,0.0,0,0.59476412,0.16597882000000003,9.33433357,13.796252,2.1877307747670094,8.496532797713302,33.22890625,0.85
final,adaptive__low__d20__p256,28,90,20260905,final_adaptive__low__d20__p256_rep28_ord90_r3004_adaptive_low_d20_p256_cpu20_mem30_1788672910,3004,adaptive,adaptive,"{""AES-256-GCM"": 400}",low,20.0,20.0,30.0,18.71723699150607,18.718263992923312,20,20,256,400,400,0.0,0,1.2132076250000001,0.1248635375,11.2500737325,15.90212,0.4290661543258108,1.824840703911768,33.162890625,3.6500000000000012
final,adaptive__medium__d20__p256,28,91,20260905,final_adaptive__medium__d20__p256_rep28_ord91_r3013_adaptive_medium_d20_p256_cpu20_mem30_1788672930,3013,adaptive,adaptive,"{""AES-256-GCM"": 400}",medium,50.0,20.0,30.0,15.426743004354648,15.427190999616869,20,20,256,400,400,0.0,0,0.395235285,0.042991419999999995,10.7382996075,36.964924,2.094721950930997,3.248088863945019,33.1171875,1.2999999999999998
final,fixed_chacha20__medium__d20__p4096,28,92,20260905,final_fixed_chacha20__medium__d20__p4096_rep28_ord92_r2988_fixed_medium_d20_p4096_cpu20_mem30_1788672948,2988,fixed,ChaCha20-Poly1305,"{""ChaCha20-Poly1305"": 400}",medium,50.0,20.0,30.0,19.78770700225141,19.7885889938334,20,20,4096,400,400,0.0,0,1.6110682125,0.07674987,17.1516054975,42.993504,35.23234334238747,5.997250617259445,33.198046875,2.400000000000001
final,fixed_aes256__low__d5__p1024,28,93,20260905,final_fixed_aes256__low__d5__p1024_rep28_ord93_r2945_fixed_low_d5_p1024_cpu20_mem30_1788672967,2945,fixed,AES-256-GCM,"{""AES-256-GCM"": 100}",low,20.0,20.0,30.0,0.5071529885753989,0.5084509903099388,5,20,1024,100,100,0.0,0,0.6829151899999999,0.19203417,10.383758250000001,12.829156,0.43190631518437783,1.899635211622411,33.14453125,0.9500000000000006
final,adaptive__high__d10__p1024,28,94,20260905,final_adaptive__high__d10__p1024_rep28_ord94_r3020_adaptive_high_d10_p1024_cpu20_mem30_1788672983,3020,adaptive,adaptive,"{""AES-128-GCM"": 200}",high,80.0,20.0,30.0,5.825103013194166,5.825616011861712,10,20,1024,200,200,0.0,0,0.28419958,0.110591525,9.615856415,18.86995,8.585149449958285,8.985144240863066,33.137109375,0.8999999999999997
final,adaptive__low__d10__p256,28,95,20260905,final_adaptive__low__d10__p256_rep28_ord95_r3001_adaptive_low_d10_p256_cpu20_mem30_1788672997,3001,adaptive,adaptive,"{""AES-256-GCM"": 200}",low,20.0,20.0,30.0,10.748282002168708,10.750022003776394,10,20,256,200,200,0.0,0,0.84928042,0.13536801,10.525321415,12.911197,0.21500314834191364,1.8997540838819926,33.15234375,1.9000000000000001
final,fixed_aes256__low__d5__p4096,28,96,20260905,final_fixed_aes256__low__d5__p4096_rep28_ord96_r2946_fixed_low_d5_p4096_cpu20_mem30_1788673014,2946,fixed,AES-256-GCM,"{""AES-256-GCM"": 100}",low,20.0,20.0,30.0,0.48921300913207233,0.4901829961454496,5,20,4096,100,100,0.0,0,0.77487282,0.20128619,11.90099411,15.291158,1.727687093603052,2.3996486543337916,33.18125,1.2
final,adaptive__high__d20__p256,28,97,20260905,final_adaptive__high__d20__p256_rep28_ord97_r3022_adaptive_high_d20_p256_cpu20_mem30_1788673029,3022,adaptive,adaptive,"{""AES-128-GCM"": 400}",high,80.0,20.0,30.0,27.752105001127347,27.753111004130915,20,20,256,400,400,0.0,0,1.18076913,0.0495314575,20.5323060825,43.019708,3.479933696298927,8.991836285527896,33.1529296875,1.7999999999999994
final,fixed_aes128__low__d5__p4096,28,98,20260905,final_fixed_aes128__low__d5__p4096_rep28_ord98_r2919_fixed_low_d5_p4096_cpu20_mem30_1788673046,2919,fixed,AES-128-GCM,"{""AES-128-GCM"": 100}",low,20.0,20.0,30.0,0.5087850004201755,0.5101410060888156,5,20,4096,100,100,0.0,0,0.7368927299999999,0.1746824,11.645766040000002,14.136925,1.727808205256931,2.1996073785070953,33.10546875,1.0999999999999999
final,fixed_chacha20__high__d5__p256,28,99,20260905,final_fixed_chacha20__high__d5__p256_rep28_ord99_r2989_fixed_high_d5_p256_cpu20_mem30_1788673062,2989,fixed,ChaCha20-Poly1305,"{""ChaCha20-Poly1305"": 100}",high,80.0,20.0,30.0,0.6074550037737936,0.6081280007492751,5,20,256,100,100,0.0,0,0.62345894,0.13765171,21.72467417,27.90932,0.8929824421281711,13.989779404197957,33.22265625,0.6999999999999998
final,fixed_aes256__high__d10__p4096,28,100,20260905,final_fixed_aes256__high__d10__p4096_rep28_ord100_r2967_fixed_high_d10_p4096_cpu20_mem30_1788673075,2967,fixed,AES-256-GCM,"{""AES-256-GCM"": 200}",high,80.0,20.0,30.0,16.112296987557784,16.11355599015951,10,20,4096,200,200,0.0,0,0.897755815,0.099331675,14.515531310000002,22.561535,33.593367712649375,11.988221213644437,33.19296875,1.2000000000000002
final,adaptive__medium__d20__p1024,28,101,20260905,final_adaptive__medium__d20__p1024_rep28_ord101_r3014_adaptive_medium_d20_p1024_cpu20_mem30_1788673091,3014,adaptive,adaptive,"{""AES-256-GCM"": 400}",medium,50.0,20.0,30.0,19.663759987452067,19.66463499411475,20,20,1024,400,400,0.0,0,0.551066665,0.05525199,8.5605315225,19.83868,8.731724038479129,3.748431465456438,33.159375,1.4999999999999996
final,fixed_chacha20__medium__d5__p4096,28,102,20260905,final_fixed_chacha20__medium__d5__p4096_rep28_ord102_r2982_fixed_medium_d5_p4096_cpu20_mem30_1788673109,2982,fixed,ChaCha20-Poly1305,"{""ChaCha20-Poly1305"": 100}",medium,50.0,20.0,30.0,0.3092599945375696,0.3099229943472892,5,20,4096,100,100,0.0,0,0.34201415,0.11263393000000001,9.52193481,12.010266,8.633201739083237,5.996859499626788,33.078125,0.5999999999999994
final,fixed_aes128__medium__d10__p256,28,103,20260905,final_fixed_aes128__medium__d10__p256_rep28_ord103_r2929_fixed_medium_d10_p256_cpu20_mem30_1788673123,2929,fixed,AES-128-GCM,"{""AES-128-GCM"": 200}",medium,50.0,20.0,30.0,13.865002008969896,13.86586599983275,10,20,256,200,200,0.0,0,0.788110285,0.09288685499999999,13.034152095,43.152489,1.0660482088060386,4.748388996151293,33.109375,0.9499999999999995
final,fixed_aes256__medium__d20__p4096,28,104,20260905,final_fixed_aes256__medium__d20__p4096_rep28_ord104_r2961_fixed_medium_d20_p4096_cpu20_mem30_1788673137,2961,fixed,AES-256-GCM,"{""AES-256-GCM"": 400}",medium,50.0,20.0,30.0,31.73017399967648,31.731175011373125,20,20,4096,400,400,0.0,0,1.362942355,0.0834846675,14.66278262,36.033865,34.04219289680684,4.623453429034291,33.1865234375,1.8499999999999992
final,fixed_chacha20__high__d20__p1024,28,105,20260905,final_fixed_chacha20__high__d20__p1024_rep28_ord105_r2996_fixed_high_d20_p1024_cpu20_mem30_1788673156,2996,fixed,ChaCha20-Poly1305,"{""ChaCha20-Poly1305"": 400}",high,80.0,20.0,30.0,21.39718500257004,21.398192999185994,20,20,1024,400,400,0.0,0,1.307681855,0.07212147,18.441014782499998,39.799407,17.438687736756183,10.48995355199012,33.194140625,2.100000000000001
final,fixed_aes256__medium__d10__p1024,28,106,20260905,final_fixed_aes256__medium__d10__p1024_rep28_ord106_r2957_fixed_medium_d10_p1024_cpu20_mem30_1788673173,2957,fixed,AES-256-GCM,"{""AES-256-GCM"": 200}",medium,50.0,20.0,30.0,14.416442005313002,14.417195998248644,10,20,1024,200,200,0.0,0,0.717848285,0.13352606,9.168961450000001,16.882169,4.232224788247842,5.497958166836409,33.151953125,1.1
final,fixed_aes256__high__d5__p256,28,107,20260905,final_fixed_aes256__high__d5__p256_rep28_ord107_r2962_fixed_high_d5_p256_cpu20_mem30_1788673188,2962,fixed,AES-256-GCM,"{""AES-256-GCM"": 100}",high,80.0,20.0,30.0,0.8196139970095828,0.820838991785422,5,20,256,100,100,0.0,0,0.64471649,0.15921109,22.51256927,30.907909,0.8907533896097191,13.988695844879388,33.11953125,0.6999999999999995
final,fixed_aes128__medium__d5__p1024,28,108,20260905,final_fixed_aes128__medium__d5__p1024_rep28_ord108_r2927_fixed_medium_d5_p1024_cpu20_mem30_1788673202,2927,fixed,AES-128-GCM,"{""AES-128-GCM"": 100}",medium,50.0,20.0,30.0,0.34677100484259427,0.34727100864984095,5,20,1024,100,100,0.0,0,0.39416257,0.119291,9.19064471,12.28909,2.148470105365116,7.9925321979485435,33.0921875,0.7999999999999996
final,adaptive__low__d20__p256,29,1,20260905,final_adaptive__low__d20__p256_rep29_ord1_r3112_adaptive_low_d20_p256_cpu20_mem30_1788673216,3112,adaptive,adaptive,"{""AES-256-GCM"": 400}",low,20.0,20.0,30.0,20.66415999433957,20.665479998569936,20,20,256,400,400,0.0,0,1.0860009449999999,0.10789935249999999,11.845164964999999,20.328333,0.4300527777031494,1.7244712065972596,33.1453125,3.4500000000000006
final,fixed_aes128__high__d10__p256,29,2,20260905,final_fixed_aes128__high__d10__p256_rep29_ord2_r3046_fixed_high_d10_p256_cpu20_mem30_1788673235,3046,fixed,AES-128-GCM,"{""AES-128-GCM"": 200}",high,80.0,20.0,30.0,11.74831300158985,11.749657001928426,10,20,256,200,200,0.0,0,0.9029394249999999,0.091506615,20.155171825,31.315978,1.7439389510010364,9.489442102945329,33.133203125,0.9499999999999995
final,fixed_aes256__high__d20__p1024,29,3,20260905,final_fixed_aes256__high__d20__p1024_rep29_ord3_r3077_fixed_high_d20_p1024_cpu20_mem30_1788673250,3077,fixed,AES-256-GCM,"{""AES-256-GCM"": 400}",high,80.0,20.0,30.0,18.539101991336793,18.540096993092448,20,20,1024,400,400,0.0,0,1.0521360400000002,0.0566837325,13.37194919,28.162758,17.9206210336299,9.493386704490442,33.1595703125,1.9000000000000001
final,fixed_aes256__low__d20__p4096,29,4,20260905,final_fixed_aes256__low__d20__p4096_rep29_ord4_r3060_fixed_low_d20_p4096_cpu20_mem30_1788673267,3060,fixed,AES-256-GCM,"{""AES-256-GCM"": 400}",low,20.0,20.0,30.0,19.55661698593758,19.558231986593455,20,20,4096,400,400,0.0,0,1.43682978,0.141875225,15.366843775,25.917273,6.927308579276496,2.049519318960463,33.1447265625,4.1000000000000005
final,fixed_aes128__high__d20__p4096,29,5,20260905,final_fixed_aes128__high__d20__p4096_rep29_ord5_r3051_fixed_high_d20_p4096_cpu20_mem30_1788673287,3051,fixed,AES-128-GCM,"{""AES-128-GCM"": 400}",high,80.0,20.0,30.0,16.8783119879663,16.87962398864329,20,20,4096,400,400,0.0,0,1.4407390025,0.0636064175,164.18824817,186.754283,39.45178370584158,10.492766526757606,33.18828125,2.1
final,fixed_aes256__medium__d5__p1024,29,6,20260905,final_fixed_aes256__medium__d5__p1024_rep29_ord6_r3062_fixed_medium_d5_p1024_cpu20_mem30_1788673304,3062,fixed,AES-256-GCM,"{""AES-256-GCM"": 100}",medium,50.0,20.0,30.0,0.5455369973788038,0.5467159935506061,5,20,1024,100,100,0.0,0,0.53959313,0.13067507999999997,8.51111771,13.072731,2.1800246876700755,5.993122447986027,33.10859375,0.5999999999999998
final,adaptive__medium__d5__p1024,29,7,20260905,final_adaptive__medium__d5__p1024_rep29_ord7_r3116_adaptive_medium_d5_p1024_cpu20_mem30_1788673318,3116,adaptive,adaptive,"{""AES-256-GCM"": 100}",medium,50.0,20.0,30.0,2.4418339889962226,2.4427279859082773,5,20,1024,100,100,0.0,0,0.37990961,0.11260909999999999,8.45766621,9.413945,2.159584551380454,5.497823655443446,33.12890625,0.5499999999999999
final,fixed_aes256__high__d10__p1024,29,8,20260905,final_fixed_aes256__high__d10__p1024_rep29_ord8_r3074_fixed_high_d10_p1024_cpu20_mem30_1788673331,3074,fixed,AES-256-GCM,"{""AES-256-GCM"": 200}",high,80.0,20.0,30.0,9.751469988259487,9.752366997417994,10,20,1024,200,200,0.0,0,0.755856045,0.078055325,12.63898274,16.813814,8.495171430421177,7.993446403304626,33.155078125,0.7999999999999994
final,adaptive__high__d10__p256,29,9,20260905,final_adaptive__high__d10__p256_rep29_ord9_r3127_adaptive_high_d10_p256_cpu20_mem30_1788673346,3127,adaptive,adaptive,"{""AES-128-GCM"": 200}",high,80.0,20.0,30.0,8.925218004151247,8.92662200203631,10,20,256,200,200,0.0,0,1.00175342,0.10360135999999999,20.305093205000002,37.200899,1.753683408342501,10.991840389270198,33.162109375,1.0999999999999994
final,fixed_aes128__medium__d5__p1024,29,10,20260905,final_fixed_aes128__medium__d5__p1024_rep29_ord10_r3035_fixed_medium_d5_p1024_cpu20_mem30_1788673362,3035,fixed,AES-128-GCM,"{""AES-128-GCM"": 100}",medium,50.0,20.0,30.0,0.5146449984749779,0.5159730062587187,5,20,1024,100,100,0.0,0,0.72396622,0.08459573000000001,8.52606117,15.536082,2.2017368656209744,6.496272278874791,33.1578125,0.6500000000000004
final,fixed_chacha20__high__d5__p1024,29,11,20260905,final_fixed_chacha20__high__d5__p1024_rep29_ord11_r3098_fixed_high_d5_p1024_cpu20_mem30_1788673375,3098,fixed,ChaCha20-Poly1305,"{""ChaCha20-Poly1305"": 100}",high,80.0,20.0,30.0,0.505418996908702,0.5067949969088659,5,20,1024,100,100,0.0,0,0.56458607,0.17155018,10.014144850000001,25.28293,4.428694371548218,12.991447529761569,33.11875,0.6500000000000004
final,adaptive__medium__d20__p256,29,12,20260905,final_adaptive__medium__d20__p256_rep29_ord12_r3121_adaptive_medium_d20_p256_cpu20_mem30_1788673390,3121,adaptive,adaptive,"{""AES-256-GCM"": 400}",medium,50.0,20.0,30.0,26.281081009074114,26.28181800537277,20,20,256,400,400,0.0,0,1.23041956,0.044387225,13.6921394075,41.319244,2.1539702644075143,4.498411395,33.1244140625,1.8
final,fixed_aes128__medium__d10__p1024,29,13,20260905,final_fixed_aes128__medium__d10__p1024_rep29_ord13_r3038_fixed_medium_d10_p1024_cpu20_mem30_1788673407,3038,fixed,AES-128-GCM,"{""AES-128-GCM"": 200}",medium,50.0,20.0,30.0,8.202311000786722,8.203691992093809,10,20,1024,200,200,0.0,0,0.74454664,0.077676375,7.97857272,15.345459,4.355356966848078,4.498578639425977,33.13984375,0.8999999999999999
final,fixed_chacha20__medium__d20__p256,29,14,20260905,final_fixed_chacha20__medium__d20__p256_rep29_ord14_r3094_fixed_medium_d20_p256_cpu20_mem30_1788673423,3094,fixed,ChaCha20-Poly1305,"{""ChaCha20-Poly1305"": 400}",medium,50.0,20.0,30.0,25.28248399903532,25.283340000896715,20,20,256,400,400,0.0,0,1.3939818875,0.06370727749999999,13.5833125425,41.535522,2.0552684260288707,4.498407867290867,33.1810546875,1.799999999999999
final,adaptive__high__d20__p256,29,15,20260905,final_adaptive__high__d20__p256_rep29_ord15_r3130_adaptive_high_d20_p256_cpu20_mem30_1788673440,3130,adaptive,adaptive,"{""AES-128-GCM"": 400}",high,80.0,20.0,30.0,20.05853201262653,20.059479007613845,20,20,256,400,400,0.0,0,0.8477947350000001,0.046286762499999995,20.962559365,40.479826,3.4192177359405975,8.742777993187188,33.1259765625,1.75
final,fixed_aes256__high__d20__p4096,29,16,20260905,final_fixed_aes256__high__d20__p4096_rep29_ord16_r3078_fixed_high_d20_p4096_cpu20_mem30_1788673458,3078,fixed,AES-256-GCM,"{""AES-256-GCM"": 400}",high,80.0,20.0,30.0,16.585781006142497,16.624231007881463,20,20,4096,400,400,0.0,0,1.7553311675,0.08357702249999999,191.2224409125,222.007835,37.66792970899782,11.491645699583831,33.1765625,2.299999999999999
final,adaptive__medium__d20__p4096,29,17,20260905,final_adaptive__medium__d20__p4096_rep29_ord17_r3123_adaptive_medium_d20_p4096_cpu20_mem30_1788673475,3123,adaptive,adaptive,"{""AES-256-GCM"": 400}",medium,50.0,20.0,30.0,26.08227200107649,26.08323899039533,20,20,4096,400,400,0.0,0,1.2189633675,0.10124570000000001,14.438051385,36.810455,33.58126262202237,5.623269790341775,33.16953125,2.249999999999999
final,fixed_chacha20__low__d5__p256,29,18,20260905,final_fixed_chacha20__low__d5__p256_rep29_ord18_r3079_fixed_low_d5_p256_cpu20_mem30_1788673493,3079,fixed,ChaCha20-Poly1305,"{""ChaCha20-Poly1305"": 100}",low,20.0,20.0,30.0,0.2061099949060008,0.20669600053224713,5,20,256,100,100,0.0,0,0.3498491,0.14327039,10.16095721,12.701734,0.10753570729964669,1.6996467785968747,33.04765625,0.8499999999999996
final,fixed_aes256__low__d5__p1024,29,19,20260905,final_fixed_aes256__low__d5__p1024_rep29_ord19_r3053_fixed_low_d5_p1024_cpu20_mem30_1788673508,3053,fixed,AES-256-GCM,"{""AES-256-GCM"": 100}",low,20.0,20.0,30.0,0.8895299979485571,0.8916559891076759,5,20,1024,100,100,0.0,0,0.8322969,0.17100466999999997,10.258949379999999,12.943117,0.4323660839560959,1.9996896677654061,33.0984375,1.0
final,fixed_aes256__low__d10__p256,29,20,20260905,final_fixed_aes256__low__d10__p256_rep29_ord20_r3055_fixed_low_d10_p256_cpu20_mem30_1788673523,3055,fixed,AES-256-GCM,"{""AES-256-GCM"": 200}",low,20.0,20.0,30.0,8.337875988218002,8.33906399202533,10,20,256,200,200,0.0,0,1.045221995,0.181839045,11.297629395,16.719266,0.21541329805612006,2.09958377384563,33.130859375,2.099999999999999
final,fixed_aes128__low__d20__p1024,29,21,20260905,final_fixed_aes128__low__d20__p1024_rep29_ord21_r3032_fixed_low_d20_p1024_cpu20_mem30_1788673540,3032,fixed,AES-128-GCM,"{""AES-128-GCM"": 400}",low,20.0,20.0,30.0,22.33775399508886,22.338725000736304,20,20,1024,400,400,0.0,0,1.09585682,0.134945605,12.4417115975,28.512786,1.725353712134463,1.9743624991630462,33.1509765625,3.9499999999999997
final,fixed_chacha20__high__d10__p1024,29,22,20260905,final_fixed_chacha20__high__d10__p1024_rep29_ord22_r3101_fixed_high_d10_p1024_cpu20_mem30_1788673560,3101,fixed,ChaCha20-Poly1305,"{""ChaCha20-Poly1305"": 200}",high,80.0,20.0,30.0,14.425825997022912,14.426545996684581,10,20,1024,200,200,0.0,0,0.6796727450000001,0.10315896000000001,11.707928675,17.230529,8.25608592705853,10.488163509564696,33.1828125,1.049999999999999
final,fixed_aes256__medium__d10__p4096,29,23,20260905,final_fixed_aes256__medium__d10__p4096_rep29_ord23_r3066_fixed_medium_d10_p4096_cpu20_mem30_1788673574,3066,fixed,AES-256-GCM,"{""AES-256-GCM"": 200}",medium,50.0,20.0,30.0,13.89194600051269,13.89292000385467,10,20,4096,200,200,0.0,0,0.665947515,0.08751289,9.710193154999999,15.679736,16.964015026247584,5.247777143522216,33.20546875,1.0499999999999996
final,fixed_chacha20__medium__d10__p1024,29,24,20260905,final_fixed_chacha20__medium__d10__p1024_rep29_ord24_r3092_fixed_medium_d10_p1024_cpu20_mem30_1788673589,3092,fixed,ChaCha20-Poly1305,"{""ChaCha20-Poly1305"": 200}",medium,50.0,20.0,30.0,5.0571620085975155,5.057806003605947,10,20,1024,200,200,0.0,0,0.8530693150000002,0.08683269,8.27789883,17.610304,4.362973372923144,4.748553281397528,33.17578125,0.9499999999999997
final,fixed_aes256__high__d10__p256,29,25,20260905,final_fixed_aes256__high__d10__p256_rep29_ord25_r3073_fixed_high_d10_p256_cpu20_mem30_1788673604,3073,fixed,AES-256-GCM,"{""AES-256-GCM"": 200}",high,80.0,20.0,30.0,10.783962003188208,10.785606995341368,10,20,256,200,200,0.0,0,0.9762086849999999,0.10753028499999999,20.42789699,39.262137,1.7242539927399438,9.992661465054804,33.153515625,0.999999999999999
final,fixed_aes128__low__d5__p256,29,26,20260905,final_fixed_aes128__low__d5__p256_rep29_ord26_r3025_fixed_low_d5_p256_cpu20_mem30_1788673620,3025,fixed,AES-128-GCM,"{""AES-128-GCM"": 100}",low,20.0,20.0,30.0,0.5116539978189394,0.5126930045662448,5,20,256,100,100,0.0,0,0.72376456,0.13418511,10.71070056,13.456783,0.10804189657356553,2.099804947193546,33.078125,1.0499999999999996
final,fixed_aes256__low__d5__p256,29,27,20260905,final_fixed_aes256__low__d5__p256_rep29_ord27_r3052_fixed_low_d5_p256_cpu20_mem30_1788673634,3052,fixed,AES-256-GCM,"{""AES-256-GCM"": 100}",low,20.0,20.0,30.0,0.49999900511465967,0.5008250009268522,5,20,256,100,100,0.0,0,0.6504706,0.20517078000000002,11.141973660000001,14.415297,0.10792273008243182,2.0996115461026994,33.04765625,1.0500000000000003
final,fixed_aes256__medium__d20__p4096,29,28,20260905,final_fixed_aes256__medium__d20__p4096_rep29_ord28_r3069_fixed_medium_d20_p4096_cpu20_mem30_1788673650,3069,fixed,AES-256-GCM,"{""AES-256-GCM"": 400}",medium,50.0,20.0,30.0,22.45232800487429,22.453437006333843,20,20,4096,400,400,0.0,0,0.97091192,0.07491299,12.94881458,30.628033,34.53636206566089,4.623435290335619,33.1759765625,1.8499999999999988
final,adaptive__high__d5__p1024,29,29,20260905,final_adaptive__high__d5__p1024_rep29_ord29_r3125_adaptive_high_d5_p1024_cpu20_mem30_1788673668,3125,adaptive,adaptive,"{""AES-128-GCM"": 100}",high,80.0,20.0,30.0,0.49753500206861645,0.49882700841408223,5,20,1024,100,100,0.0,0,0.5487099200000001,0.08373304000000001,10.35649742,16.720582,4.304862048613148,10.993835445987987,33.09609375,0.5500000000000005
